config_label,mode,model,eagle_model,prompt,context_length_mean,context_length_std,context_length_cv_pct,depth_mean,depth_std,depth_cv_pct,total_token_mean,total_token_std,total_token_cv_pct,top_k_mean,top_k_std,top_k_cv_pct,num_tokens_mean,num_tokens_std,num_tokens_cv_pct,num_steps_mean,num_steps_std,num_steps_cv_pct,wall_ms_mean,wall_ms_std,wall_ms_cv_pct,tok_per_sec_mean,tok_per_sec_std,tok_per_sec_cv_pct,mean_accepted_per_step_mean,mean_accepted_per_step_std,mean_accepted_per_step_cv_pct,acceptance_rate_mean,acceptance_rate_std,acceptance_rate_cv_pct,mean_verify_ms_mean,mean_verify_ms_std,mean_verify_ms_cv_pct,verify_fraction_mean,verify_fraction_std,verify_fraction_cv_pct,n_runs
b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,257,0,0.00,37,0,0.00,6846.83,17.4592,0.25,37.5333,0.057735,0.15,6.946,1.08779e-15,0.00,0.0211,4.24919e-18,0.00,108.514,0.453891,0.42,0.5864,0.000953939,0.16,3
b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,263,0,0.00,61,0,0.00,11363.7,12.3346,0.11,23.1333,0.057735,0.25,4.311,0,0.00,0.0131,0,0.00,111.197,0.199543,0.18,0.596867,0.000416333,0.07,3
b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,260,0,0.00,52,0,0.00,9826.83,15.1054,0.15,26.4667,0.057735,0.22,5,0,0.00,0.0152,0,0.00,113.408,0.258636,0.23,0.6001,0.0004,0.07,3
b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,265,0,0.00,41,0,0.00,7579.53,15.2844,0.20,34.9667,0.057735,0.17,6.463,0,0.00,0.0196,0,0.00,108.598,0.334808,0.31,0.587433,0.00061101,0.10,3
b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,156,0,0.00,18,0,0.00,4000.73,1.32035,0.03,39,0,0.00,8.667,0,0.00,0.0263,0,0.00,141.904,0.0589689,0.04,0.638467,5.7735e-05,0.01,3
b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,260,0,0.00,38,0,0.00,6744.13,3.05996,0.05,38.5333,0.057735,0.15,6.842,0,0.00,0.0208,0,0.00,100.663,0.0457384,0.05,0.567167,5.7735e-05,0.01,3
b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,267,0,0.00,55,0,0.00,9854,9.87472,0.10,27.1,4.35117e-15,0.00,4.855,0,0.00,0.0148,0,0.00,103.391,0.144351,0.14,0.577067,0.00023094,0.04,3
b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,80,0,0.00,14,0,0.00,2616.07,1.98578,0.08,30.6,4.35117e-15,0.00,5.714,1.08779e-15,0.00,0.0174,0,0.00,105.207,0.106829,0.10,0.563,0.000173205,0.03,3
b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,258,0,0.00,55,0,0.00,10035.4,25.608,0.26,25.7333,0.057735,0.22,4.691,0,0.00,0.0143,0,0.00,106.983,0.428731,0.40,0.586367,0.00085049,0.15,3
b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,267,0,0.00,37,0,0.00,6778.47,16.2004,0.24,39.4,0.1,0.25,7.216,0,0.00,0.0219,0,0.00,106.513,0.412981,0.39,0.5814,0.00087178,0.15,3
b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,257,0,0.00,37,0,0.00,6759.4,13.372,0.20,38,0.1,0.26,6.946,1.08779e-15,0.00,0.0211,4.24919e-18,0.00,106.069,0.328071,0.31,0.580567,0.000650641,0.11,3
b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,263,0,0.00,61,0,0.00,10925.6,15.0281,0.14,24.0667,0.057735,0.24,4.311,0,0.00,0.0131,0,0.00,103.74,0.225894,0.22,0.579233,0.000450925,0.08,3
b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,258,0,0.00,50,0,0.00,9017.1,0.953939,0.01,28.6,4.35117e-15,0.00,5.16,0,0.00,0.0157,0,0.00,104.306,0.0115902,0.01,0.5784,0,0.00,3
b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,0,0,0.00,24,0,0.00,329,0,0.00,16,0,0.00,265,0,0.00,41,0,0.00,7413.23,22.6058,0.30,35.7667,0.11547,0.32,6.463,0,0.00,0.0196,0,0.00,104.255,0.496432,0.48,0.5766,0.00103923,0.18,3
b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,156,0,0.00,23,0,0.00,1984,1.21655,0.06,78.6667,0.057735,0.07,6.783,0,0.00,0.0551,0,0.00,62.0253,0.0362537,0.06,0.719033,5.7735e-05,0.01,3
b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,259,0,0.00,44,0,0.00,3747.4,1.49332,0.04,69.1,0,0.00,5.886,0,0.00,0.0479,0,0.00,62.4317,0.0221435,0.04,0.733067,5.7735e-05,0.01,3
b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,264,0,0.00,58,0,0.00,4941.1,2.71846,0.06,53.4333,0.057735,0.11,4.552,0,0.00,0.037,0,0.00,62.7427,0.0161658,0.03,0.736467,0.000305505,0.04,3
b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,80,0,0.00,16,0,0.00,1399.63,0.550757,0.04,57.1333,0.057735,0.10,5,0,0.00,0.0407,0,0.00,61.883,0.0151327,0.02,0.707433,0.000152753,0.02,3
b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,258,0,0.00,56,0,0.00,4756.8,1.41774,0.03,54.2333,0.057735,0.11,4.607,0,0.00,0.0375,0,0.00,62.5877,0.0100664,0.02,0.736833,5.7735e-05,0.01,3
b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,260,0,0.00,40,0,0.00,3410.9,1.86815,0.05,76.2333,0.057735,0.08,6.5,0,0.00,0.0528,8.49837e-18,0.00,62.356,0.0282135,0.05,0.731233,5.7735e-05,0.01,3
b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,257,0,0.00,44,0,0.00,3746.57,1.81475,0.05,68.6,0,0.00,5.841,0,0.00,0.0475,8.49837e-18,0.00,62.423,0.030348,0.05,0.7331,0,0.00,3
b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,262,0,0.00,64,0,0.00,5432.5,2.40208,0.04,48.2333,0.057735,0.12,4.094,0,0.00,0.0333,0,0.00,62.6573,0.0261024,0.04,0.7382,0,0.00,3
b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,257,0,0.00,56,0,0.00,4781.87,2.13854,0.04,53.7333,0.057735,0.11,4.589,0,0.00,0.0373,0,0.00,62.8773,0.0282194,0.04,0.736367,5.7735e-05,0.01,3
b=24 d=6 tt=123,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,262,0,0.00,46,0,0.00,3921.4,0.781025,0.02,66.8,0,0.00,5.696,1.08779e-15,0.00,0.0463,0,0.00,62.5647,0.0133167,0.02,0.733933,5.7735e-05,0.01,3
b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,156,0,0.00,23,0,0.00,2716.77,0.404145,0.01,57.4,0,0.00,6.783,0,0.00,0.0551,0,0.00,93.8297,0.0310054,0.03,0.794367,0.00011547,0.01,3
b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,259,0,0.00,43,0,0.00,3654.5,0.4,0.01,70.9,0,0.00,6.023,0,0.00,0.049,8.49837e-18,0.00,62.1463,0.00873689,0.01,0.731233,5.7735e-05,0.01,3
b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,264,0,0.00,58,0,0.00,4920.77,1.2741,0.03,53.6333,0.057735,0.11,4.552,0,0.00,0.037,0,0.00,62.3807,0.0137961,0.02,0.735267,5.7735e-05,0.01,3
b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,80,0,0.00,16,0,0.00,1396.73,0.351188,0.03,57.3,8.70234e-15,0.00,5,0,0.00,0.0407,0,0.00,61.6323,0.00832666,0.01,0.706033,0.00011547,0.02,3
b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,258,0,0.00,56,0,0.00,4741.67,2.11266,0.04,54.4,0,0.00,4.607,0,0.00,0.0375,0,0.00,62.224,0.0167033,0.03,0.734867,0.000152753,0.02,3
b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,259,0,0.00,44,0,0.00,3735.87,1.40475,0.04,69.3333,0.057735,0.08,5.886,0,0.00,0.0479,0,0.00,62.098,0.0177764,0.03,0.731367,5.7735e-05,0.01,3
b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,257,0,0.00,44,0,0.00,3735.17,2.47857,0.07,68.8,0,0.00,5.841,0,0.00,0.0475,8.49837e-18,0.00,62.106,0.0479479,0.08,0.7316,0.0001,0.01,3
b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,259,0,0.00,58,0,0.00,4903.9,1.0583,0.02,52.8,8.70234e-15,0.00,4.466,0,0.00,0.0363,0,0.00,62.1487,0.0184752,0.03,0.735033,5.7735e-05,0.01,3
b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,257,0,0.00,56,0,0.00,4761,1.04403,0.02,54,0,0.00,4.589,0,0.00,0.0373,0,0.00,62.4397,0.0160728,0.03,0.734433,5.7735e-05,0.01,3
b=24 d=6 tt=123,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,0,0,0.00,6,0,0.00,123,0,0.00,24,0,0.00,258,0,0.00,44,0,0.00,3741.13,0.585947,0.02,69,0,0.00,5.864,0,0.00,0.0477,0,0.00,62.2087,0.00665833,0.01,0.731633,5.7735e-05,0.01,3
b=24 d=16 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,156,0,0.00,19,0,0.00,3109.7,9.43981,0.30,50.1667,0.152753,0.30,8.211,0,0.00,0.025,4.24919e-18,0.00,105.504,0.11935,0.11,0.6446,0.00200749,0.31,3
b=24 d=16 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,260,0,0.00,34,0,0.00,5524.27,6.87047,0.12,47.0667,0.057735,0.12,7.647,1.08779e-15,0.00,0.0232,0,0.00,106.787,0.136387,0.13,0.657267,5.7735e-05,0.01,3
b=24 d=16 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,267,0,0.00,55,0,0.00,9151.97,16.3274,0.18,29.1667,0.057735,0.20,4.855,0,0.00,0.0148,0,0.00,112.022,0.26885,0.24,0.6732,0.000519615,0.08,3
b=24 d=16 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,80,0,0.00,13,0,0.00,2138.83,5.92312,0.28,37.3667,0.11547,0.31,6.154,0,0.00,0.0187,0,0.00,104.334,0.462271,0.44,0.634133,0.00106927,0.17,3
b=24 d=16 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,258,0,0.00,55,0,0.00,8905.4,21.8424,0.25,28.9667,0.11547,0.40,4.691,0,0.00,0.0143,0,0.00,107.557,0.390321,0.36,0.664267,0.000757188,0.11,3
b=24 d=16 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,258,0,0.00,36,0,0.00,5893.9,21.5715,0.37,43.7333,0.152753,0.35,7.167,1.08779e-15,0.00,0.0218,0,0.00,108.252,0.448547,0.41,0.6612,0.000953939,0.14,3
b=24 d=16 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,266,0,0.00,37,0,0.00,6167.23,3.23471,0.05,43.1333,0.057735,0.13,7.189,0,0.00,0.0219,0,0.00,111.544,0.150474,0.13,0.6692,0.0006,0.09,3
b=24 d=16 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,263,0,0.00,59,0,0.00,9551.23,13.5692,0.14,27.5667,0.057735,0.21,4.458,0,0.00,0.0135,0,0.00,107.773,0.155888,0.14,0.665733,5.7735e-05,0.01,3
b=24 d=16 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,258,0,0.00,52,0,0.00,8571.97,21.379,0.25,30.1,0.1,0.33,4.962,0,0.00,0.0151,0,0.00,110.347,0.405216,0.37,0.669367,0.000832666,0.12,3
b=24 d=16 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,265,0,0.00,40,0,0.00,6584.1,23.7577,0.36,40.2667,0.152753,0.38,6.625,0,0.00,0.0201,0,0.00,109.326,0.381783,0.35,0.664167,0.000832666,0.13,3
b=24 d=16 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,156,0,0.00,19,0,0.00,3745.5,4.8816,0.13,41.6667,0.057735,0.14,8.211,0,0.00,0.025,4.24919e-18,0.00,139.058,0.223564,0.16,0.7054,0.000264575,0.04,3
b=24 d=16 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,260,0,0.00,34,0,0.00,5331.83,5.86032,0.11,48.7667,0.057735,0.12,7.647,1.08779e-15,0.00,0.0232,0,0.00,100.964,0.149581,0.15,0.643833,0.000251661,0.04,3
b=24 d=16 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,267,0,0.00,56,0,0.00,8940.77,19.6521,0.22,29.8667,0.057735,0.19,4.768,0,0.00,0.0145,0,0.00,105.177,0.302679,0.29,0.658767,0.000472582,0.07,3
b=24 d=16 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,80,0,0.00,13,0,0.00,2072.87,6.21477,0.30,38.6,0.1,0.26,6.154,0,0.00,0.0187,0,0.00,99.0643,0.428614,0.43,0.6213,0.0008544,0.14,3
b=24 d=16 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,258,0,0.00,55,0,0.00,8530.87,30.3233,0.36,30.2333,0.152753,0.51,4.691,0,0.00,0.0143,0,0.00,100.439,0.361915,0.36,0.647533,0.000585947,0.09,3
b=24 d=16 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,What means if my ALB in AWS returns 408 http error?,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,267,0,0.00,37,0,0.00,5749.87,11.0609,0.19,46.4,0.1,0.22,7.216,0,0.00,0.0219,0,0.00,99.7987,0.278306,0.28,0.6422,0.0006245,0.10,3
b=24 d=16 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Please list the man hours to supply the BSA and 3 companies,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,266,0,0.00,37,0,0.00,5965.6,9.992,0.17,44.5667,0.057735,0.13,7.189,0,0.00,0.0219,0,0.00,105.866,0.246622,0.23,0.6566,0.00043589,0.07,3
b=24 d=16 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"How to handle ""enum.IntFlag"" and make it compatible with both python 2 and 3?",0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,263,0,0.00,59,0,0.00,9228.17,17.3966,0.19,28.5333,0.057735,0.20,4.458,0,0.00,0.0135,0,0.00,101.945,0.245725,0.24,0.6518,0.000458258,0.07,3
b=24 d=16 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"As Ao Lie moves to pick up his cup of tea, Macaque notices a bandaged wound on h",0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,258,0,0.00,52,0,0.00,8256.8,5.91946,0.07,31.2667,0.057735,0.18,4.962,0,0.00,0.0151,0,0.00,103.969,0.113756,0.11,0.6548,0.000264575,0.04,3
b=24 d=16 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,can you write a script for youtube video related to hypnosis,0,0,0.00,16,0,0.00,329,0,0.00,24,0,0.00,265,0,0.00,40,0,0.00,6402.13,16.7106,0.26,41.4,0.1,0.24,6.625,0,0.00,0.0201,0,0.00,104.66,0.515931,0.49,0.6539,0.00157162,0.24,3
